Direction,Year,Date,Weekday,Current_Match,Country,Commodity,Transport_Mode,Measure,Value,Cumulative
Exports,2020,26/02/2020,Wednesday,26/02/2020,All,All,All,$,318000000,4395000000
Exports,2020,27/02/2020,Thursday,27/02/2020,All,All,All,$,205000000,4600000000
Exports,2020,28/02/2020,Friday,28/02/2020,All,All,All,$,172000000,4772000000
Exports,2020,29/02/2020,Saturday,29/02/2020,All,All,All,$,153000000,4925000000
Exports,2020,01/03/2020,Sunday,01/03/2020,All,All,All,$,81000000,5006000000
Exports,2020,02/03/2020,Monday,02/03/2020,All,All,All,$,197000000,5203000000
Exports,2020,03/03/2020,Tuesday,03/03/2020,All,All,All,$,199000000,5401000000
Exports,2020,04/03/2020,Wednesday,04/03/2020,All,All,All,$,154000000,5556000000
Exports,2020,05/03/2020,Thursday,05/03/2020,All,All,All,$,156000000,5712000000
Exports,2020,06/03/2020,Friday,06/03/2020,All,All,All,$,156000000,5868000000
Exports,2020,07/03/2020,Saturday,07/03/2020,All,All,All,$,76000000,5944000000
Exports,2020,08/03/2020,Sunday,08/03/2020,All,All,All,$,108000000,6051000000
Exports,2020,09/03/2020,Monday,09/03/2020,All,All,All,$,221000000,6273000000
Exports,2020,10/03/2020,Tuesday,10/03/2020,All,All,All,$,190000000,6463000000
Exports,2020,11/03/2020,Wednesday,11/03/2020,All,All,All,$,302000000,6765000000
Exports,2020,12/03/2020,Thursday,12/03/2020,All,All,All,$,176000000,6942000000
Exports,2020,13/03/2020,Friday,13/03/2020,All,All,All,$,245000000,7186000000
Exports,2020,14/03/2020,Saturday,14/03/2020,All,All,All,$,115000000,7301000000
Exports,2020,15/03/2020,Sunday,15/03/2020,All,All,All,$,106000000,7407000000
Exports,2020,16/03/2020,Monday,16/03/2020,All,All,All,$,229000000,7636000000
Exports,2020,17/03/2020,Tuesday,17/03/2020,All,All,All,$,156000000,7793000000
Exports,2020,18/03/2020,Wednesday,18/03/2020,All,All,All,$,320000000,8112000000
Exports,2020,19/03/2020,Thursday,19/03/2020,All,All,All,$,325000000,8437000000
Exports,2020,20/03/2020,Friday,20/03/2020,All,All,All,$,204000000,8641000000
Exports,2020,21/03/2020,Saturday,21/03/2020,All,All,All,$,107000000,8748000000
Exports,2020,22/03/2020,Sunday,22/03/2020,All,All,All,$,114000000,8863000000
Exports,2020,23/03/2020,Monday,23/03/2020,All,All,All,$,196000000,9059000000
Exports,2020,24/03/2020,Tuesday,24/03/2020,All,All,All,$,215000000,9274000000
Exports,2020,25/03/2020,Wednesday,25/03/2020,All,All,All,$,344000000,9618000000
Exports,2020,26/03/2020,Thursday,26/03/2020,All,All,All,$,169000000,9787000000
Exports,2020,27/03/2020,Friday,27/03/2020,All,All,All,$,255000000,10042000000
Exports,2020,28/03/2020,Saturday,28/03/2020,All,All,All,$,180000000,10222000000
Exports,2020,29/03/2020,Sunday,29/03/2020,All,All,All,$,115000000,10337000000
Exports,2020,30/03/2020,Monday,30/03/2020,All,All,All,$,213000000,10550000000
Exports,2020,31/03/2020,Tuesday,31/03/2020,All,All,All,$,201000000,10750000000
Exports,2015,31/01/2015,Saturday,01/02/2020,China,All,All,$,33000000,33000000
Exports,2015,01/02/2015,Sunday,02/02/2020,China,All,All,$,16000000,48000000
Exports,2015,02/02/2015,Monday,03/02/2020,China,All,All,$,29000000,77000000
Exports,2015,03/02/2015,Tuesday,04/02/2020,China,All,All,$,14000000,91000000
Exports,2015,04/02/2015,Wednesday,05/02/2020,China,All,All,$,17000000,108000000
Exports,2015,05/02/2015,Thursday,06/02/2020,China,All,All,$,20000000,128000000
Exports,2015,06/02/2015,Friday,07/02/2020,China,All,All,$,27000000,155000000
Exports,2015,07/02/2015,Saturday,08/02/2020,China,All,All,$,33000000,189000000
Exports,2015,08/02/2015,Sunday,09/02/2020,China,All,All,$,15000000,204000000
Exports,2015,09/02/2015,Monday,10/02/2020,China,All,All,$,31000000,234000000
Exports,2015,10/02/2015,Tuesday,11/02/2020,China,All,All,$,12000000,246000000
Exports,2015,11/02/2015,Wednesday,12/02/2020,China,All,All,$,10000000,257000000
Exports,2015,12/02/2015,Thursday,13/02/2020,China,All,All,$,28000000,285000000
Exports,2015,13/02/2015,Friday,14/02/2020,China,All,All,$,32000000,317000000
Exports,2015,14/02/2015,Saturday,15/02/2020,China,All,All,$,23000000,340000000
Exports,2015,15/02/2015,Sunday,16/02/2020,China,All,All,$,33000000,373000000
Exports,2015,16/02/2015,Monday,17/02/2020,China,All,All,$,42000000,414000000
Exports,2015,17/02/2015,Tuesday,18/02/2020,China,All,All,$,32000000,446000000
Exports,2015,18/02/2015,Wednesday,19/02/2020,China,All,All,$,15000000,461000000
Exports,2015,19/02/2015,Thursday,20/02/2020,China,All,All,$,45000000,506000000
Exports,2015,20/02/2015,Friday,21/02/2020,China,All,All,$,29000000,535000000
Exports,2015,21/02/2015,Saturday,22/02/2020,China,All,All,$,32000000,567000000
Exports,2015,22/02/2015,Sunday,23/02/2020,China,All,All,$,25000000,592000000
Exports,2015,23/02/2015,Monday,24/02/2020,China,All,All,$,41000000,633000000
Exports,2015,24/02/2015,Tuesday,25/02/2020,China,All,All,$,25000000,658000000
Exports,2015,25/02/2015,Wednesday,26/02/2020,China,All,All,$,15000000,673000000
Exports,2015,26/02/2015,Thursday,27/02/2020,China,All,All,$,33000000,707000000
Exports,2015,27/02/2015,Friday,28/02/2020,China,All,All,$,42000000,749000000
Exports,2015,28/02/2015,Saturday,29/02/2020,China,All,All,$,23000000,772000000
Exports,2015,01/03/2015,Sunday,01/03/2020,China,All,All,$,41000000,813000000
Exports,2015,02/03/2015,Monday,02/03/2020,China,All,All,$,30000000,843000000
Exports,2015,03/03/2015,Tuesday,03/03/2020,China,All,All,$,21000000,864000000
Exports,2015,04/03/2015,Wednesday,04/03/2020,China,All,All,$,15000000,879000000
Exports,2015,05/03/2015,Thursday,05/03/2020,China,All,All,$,28000000,907000000
Exports,2015,06/03/2015,Friday,06/03/2020,China,All,All,$,37000000,945000000
Exports,2015,07/03/2015,Saturday,07/03/2020,China,All,All,$,21000000,965000000
Exports,2015,08/03/2015,Sunday,08/03/2020,China,All,All,$,16000000,982000000
Exports,2015,09/03/2015,Monday,09/03/2020,China,All,All,$,32000000,1014000000
Exports,2015,10/03/2015,Tuesday,10/03/2020,China,All,All,$,19000000,1033000000
Exports,2015,11/03/2015,Wednesday,11/03/2020,China,All,All,$,13000000,1046000000
Exports,2015,12/03/2015,Thursday,12/03/2020,China,All,All,$,37000000,1082000000
Exports,2015,13/03/2015,Friday,13/03/2020,China,All,All,$,32000000,1114000000
Exports,2015,14/03/2015,Saturday,14/03/2020,China,All,All,$,10000000,1124000000
Exports,2015,15/03/2015,Sunday,15/03/2020,China,All,All,$,21000000,1146000000
Exports,2015,16/03/2015,Monday,16/03/2020,China,All,All,$,39000000,1184000000
Exports,2015,17/03/2015,Tuesday,17/03/2020,China,All,All,$,17000000,1201000000
Exports,2015,18/03/2015,Wednesday,18/03/2020,China,All,All,$,12000000,1213000000
Exports,2015,19/03/2015,Thursday,19/03/2020,China,All,All,$,20000000,1233000000
Exports,2015,20/03/2015,Friday,20/03/2020,China,All,All,$,33000000,1266000000
Exports,2015,21/03/2015,Saturday,21/03/2020,China,All,All,$,37000000,1302000000
Exports,2015,22/03/2015,Sunday,22/03/2020,China,All,All,$,31000000,1334000000
Exports,2015,23/03/2015,Monday,23/03/2020,China,All,All,$,44000000,1377000000
Exports,2015,24/03/2015,Tuesday,24/03/2020,China,All,All,$,13000000,1391000000
Exports,2015,25/03/2015,Wednesday,25/03/2020,China,All,All,$,9000000,1400000000
Exports,2015,26/03/2015,Thursday,26/03/2020,China,All,All,$,33000000,1434000000
Exports,2015,27/03/2015,Friday,27/03/2020,China,All,All,$,25000000,1459000000
Exports,2015,28/03/2015,Saturday,28/03/2020,China,All,All,$,21000000,1480000000
Exports,2015,29/03/2015,Sunday,29/03/2020,China,All,All,$,23000000,1502000000
Exports,2015,30/03/2015,Monday,30/03/2020,China,All,All,$,29000000,1532000000
Exports,2015,31/03/2015,Tuesday,31/03/2020,China,All,All,$,19000000,1550000000
Exports,2016,30/01/2016,Saturday,01/02/2020,China,All,All,$,39000000,39000000
Exports,2016,31/01/2016,Sunday,02/02/2020,China,All,All,$,46000000,85000000
Exports,2016,01/02/2016,Monday,03/02/2020,China,All,All,$,35000000,120000000
Exports,2016,02/02/2016,Tuesday,04/02/2020,China,All,All,$,19000000,139000000
Exports,2016,03/02/2016,Wednesday,05/02/2020,China,All,All,$,6000000,145000000
Exports,2016,04/02/2016,Thursday,06/02/2020,China,All,All,$,21000000,166000000
Exports,2016,05/02/2016,Friday,07/02/2020,China,All,All,$,34000000,200000000
Exports,2016,06/02/2016,Saturday,08/02/2020,China,All,All,$,14000000,214000000
Exports,2016,07/02/2016,Sunday,09/02/2020,China,All,All,$,24000000,238000000
Exports,2016,08/02/2016,Monday,10/02/2020,China,All,All,$,18000000,256000000
Exports,2016,09/02/2016,Tuesday,11/02/2020,China,All,All,$,16000000,271000000
Exports,2016,10/02/2016,Wednesday,12/02/2020,China,All,All,$,12000000,283000000
Exports,2016,11/02/2016,Thursday,13/02/2020,China,All,All,$,20000000,303000000
Exports,2016,12/02/2016,Friday,14/02/2020,China,All,All,$,60000000,363000000
Exports,2016,13/02/2016,Saturday,15/02/2020,China,All,All,$,48000000,411000000
Exports,2016,14/02/2016,Sunday,16/02/2020,China,All,All,$,18000000,429000000
Exports,2016,15/02/2016,Monday,17/02/2020,China,All,All,$,32000000,461000000
Exports,2016,16/02/2016,Tuesday,18/02/2020,China,All,All,$,5000000,466000000
Exports,2016,17/02/2016,Wednesday,19/02/2020,China,All,All,$,16000000,483000000
Exports,2016,18/02/2016,Thursday,20/02/2020,China,All,All,$,22000000,505000000
Exports,2016,19/02/2016,Friday,21/02/2020,China,All,All,$,37000000,542000000
Exports,2016,20/02/2016,Saturday,22/02/2020,China,All,All,$,25000000,566000000
Exports,2016,21/02/2016,Sunday,23/02/2020,China,All,All,$,29000000,595000000
Exports,2016,22/02/2016,Monday,24/02/2020,China,All,All,$,25000000,620000000
Exports,2016,23/02/2016,Tuesday,25/02/2020,China,All,All,$,21000000,640000000
Exports,2016,24/02/2016,Wednesday,26/02/2020,China,All,All,$,22000000,662000000
Exports,2016,25/02/2016,Thursday,27/02/2020,China,All,All,$,17000000,679000000
Exports,2016,26/02/2016,Friday,28/02/2020,China,All,All,$,47000000,726000000
Exports,2016,27/02/2016,Saturday,29/02/2020,China,All,All,$,40000000,765000000
Exports,2016,28/02/2016,Sunday,01/03/2020,China,All,All,$,26000000,791000000
Exports,2016,29/02/2016,Monday,02/03/2020,China,All,All,$,46000000,837000000
Exports,2016,01/03/2016,Tuesday,03/03/2020,China,All,All,$,19000000,856000000
Exports,2016,02/03/2016,Wednesday,04/03/2020,China,All,All,$,13000000,868000000
Exports,2016,03/03/2016,Thursday,05/03/2020,China,All,All,$,21000000,889000000
Exports,2016,04/03/2016,Friday,06/03/2020,China,All,All,$,42000000,931000000
Exports,2016,05/03/2016,Saturday,07/03/2020,China,All,All,$,29000000,959000000
Exports,2016,06/03/2016,Sunday,08/03/2020,China,All,All,$,16000000,975000000
Exports,2016,07/03/2016,Monday,09/03/2020,China,All,All,$,29000000,1004000000
Exports,2016,08/03/2016,Tuesday,10/03/2020,China,All,All,$,14000000,1018000000
Exports,2016,09/03/2016,Wednesday,11/03/2020,China,All,All,$,13000000,1031000000
Exports,2016,10/03/2016,Thursday,12/03/2020,China,All,All,$,28000000,1059000000
Exports,2016,11/03/2016,Friday,13/03/2020,China,All,All,$,34000000,1094000000
Exports,2016,12/03/2016,Saturday,14/03/2020,China,All,All,$,35000000,1129000000
Exports,2016,13/03/2016,Sunday,15/03/2020,China,All,All,$,29000000,1158000000
Exports,2016,14/03/2016,Monday,16/03/2020,China,All,All,$,29000000,1187000000
Exports,2016,15/03/2016,Tuesday,17/03/2020,China,All,All,$,14000000,1201000000
Exports,2016,16/03/2016,Wednesday,18/03/2020,China,All,All,$,7000000,1207000000
Exports,2016,17/03/2016,Thursday,19/03/2020,China,All,All,$,24000000,1231000000
Exports,2016,18/03/2016,Friday,20/03/2020,China,All,All,$,55000000,1286000000
Exports,2016,19/03/2016,Saturday,21/03/2020,China,All,All,$,26000000,1312000000
Exports,2016,20/03/2016,Sunday,22/03/2020,China,All,All,$,25000000,1337000000
Exports,2016,21/03/2016,Monday,23/03/2020,China,All,All,$,17000000,1354000000
Exports,2016,22/03/2016,Tuesday,24/03/2020,China,All,All,$,18000000,1372000000
Exports,2016,23/03/2016,Wednesday,25/03/2020,China,All,All,$,13000000,1385000000
Exports,2016,24/03/2016,Thursday,26/03/2020,China,All,All,$,28000000,1414000000
Exports,2016,25/03/2016,Friday,27/03/2020,China,All,All,$,34000000,1448000000
Exports,2016,26/03/2016,Saturday,28/03/2020,China,All,All,$,30000000,1478000000
Exports,2016,27/03/2016,Sunday,29/03/2020,China,All,All,$,25000000,1502000000
Exports,2016,28/03/2016,Monday,30/03/2020,China,All,All,$,21000000,1523000000
Exports,2016,29/03/2016,Tuesday,31/03/2020,China,All,All,$,11000000,1534000000
Exports,2017,04/02/2017,Saturday,01/02/2020,China,All,All,$,52000000,52000000
Exports,2017,05/02/2017,Sunday,02/02/2020,China,All,All,$,20000000,72000000
Exports,2017,06/02/2017,Monday,03/02/2020,China,All,All,$,27000000,99000000
Exports,2017,07/02/2017,Tuesday,04/02/2020,China,All,All,$,14000000,114000000
Exports,2017,08/02/2017,Wednesday,05/02/2020,China,All,All,$,59000000,173000000
Exports,2017,09/02/2017,Thursday,06/02/2020,China,All,All,$,32000000,205000000
Exports,2017,10/02/2017,Friday,07/02/2020,China,All,All,$,23000000,228000000
Exports,2017,11/02/2017,Saturday,08/02/2020,China,All,All,$,35000000,263000000
Exports,2017,12/02/2017,Sunday,09/02/2020,China,All,All,$,15000000,278000000
Exports,2017,13/02/2017,Monday,10/02/2020,China,All,All,$,23000000,300000000
Exports,2017,14/02/2017,Tuesday,11/02/2020,China,All,All,$,12000000,313000000
Exports,2017,15/02/2017,Wednesday,12/02/2020,China,All,All,$,52000000,365000000
Exports,2017,16/02/2017,Thursday,13/02/2020,China,All,All,$,21000000,386000000
Exports,2017,17/02/2017,Friday,14/02/2020,China,All,All,$,37000000,423000000
Exports,2017,18/02/2017,Saturday,15/02/2020,China,All,All,$,19000000,442000000
Exports,2017,19/02/2017,Sunday,16/02/2020,China,All,All,$,27000000,469000000
Exports,2017,20/02/2017,Monday,17/02/2020,China,All,All,$,32000000,501000000
Exports,2017,21/02/2017,Tuesday,18/02/2020,China,All,All,$,23000000,524000000
Exports,2017,22/02/2017,Wednesday,19/02/2020,China,All,All,$,34000000,558000000
Exports,2017,23/02/2017,Thursday,20/02/2020,China,All,All,$,17000000,574000000
Exports,2017,24/02/2017,Friday,21/02/2020,China,All,All,$,40000000,615000000
Exports,2017,25/02/2017,Saturday,22/02/2020,China,All,All,$,25000000,639000000
Exports,2017,26/02/2017,Sunday,23/02/2020,China,All,All,$,29000000,668000000
Exports,2017,27/02/2017,Monday,24/02/2020,China,All,All,$,24000000,693000000
Exports,2017,28/02/2017,Tuesday,25/02/2020,China,All,All,$,36000000,729000000
Exports,2017,01/03/2017,Wednesday,26/02/2020,China,All,All,$,25000000,754000000
Exports,2017,02/03/2017,Thursday,27/02/2020,China,All,All,$,35000000,789000000
Exports,2017,03/03/2017,Friday,28/02/2020,China,All,All,$,42000000,830000000
Exports,2017,04/03/2017,Saturday,29/02/2020,China,All,All,$,38000000,869000000
Exports,2017,05/03/2017,Sunday,01/03/2020,China,All,All,$,25000000,894000000
Exports,2017,06/03/2017,Monday,02/03/2020,China,All,All,$,45000000,938000000
Exports,2017,07/03/2017,Tuesday,03/03/2020,China,All,All,$,13000000,952000000
Exports,2017,08/03/2017,Wednesday,04/03/2020,China,All,All,$,62000000,1014000000
Exports,2017,09/03/2017,Thursday,05/03/2020,China,All,All,$,19000000,1032000000
Exports,2017,10/03/2017,Friday,06/03/2020,China,All,All,$,28000000,1060000000
Exports,2017,11/03/2017,Saturday,07/03/2020,China,All,All,$,32000000,1092000000
Exports,2017,12/03/2017,Sunday,08/03/2020,China,All,All,$,12000000,1104000000
Exports,2017,13/03/2017,Monday,09/03/2020,China,All,All,$,27000000,1131000000
Exports,2017,14/03/2017,Tuesday,10/03/2020,China,All,All,$,14000000,1144000000
Exports,2017,15/03/2017,Wednesday,11/03/2020,China,All,All,$,61000000,1205000000
Exports,2017,16/03/2017,Thursday,12/03/2020,China,All,All,$,37000000,1242000000
Exports,2017,17/03/2017,Friday,13/03/2020,China,All,All,$,39000000,1282000000
Exports,2017,18/03/2017,Saturday,14/03/2020,China,All,All,$,22000000,1304000000
Exports,2017,19/03/2017,Sunday,15/03/2020,China,All,All,$,21000000,1325000000
Exports,2017,20/03/2017,Monday,16/03/2020,China,All,All,$,33000000,1357000000
Exports,2017,21/03/2017,Tuesday,17/03/2020,China,All,All,$,19000000,1376000000
Exports,2017,22/03/2017,Wednesday,18/03/2020,China,All,All,$,48000000,1424000000
Exports,2017,23/03/2017,Thursday,19/03/2020,China,All,All,$,18000000,1442000000
Exports,2017,24/03/2017,Friday,20/03/2020,China,All,All,$,57000000,1499000000
Exports,2017,25/03/2017,Saturday,21/03/2020,China,All,All,$,53000000,1552000000
Exports,2017,26/03/2017,Sunday,22/03/2020,China,All,All,$,21000000,1573000000
Exports,2017,27/03/2017,Monday,23/03/2020,China,All,All,$,62000000,1634000000
Exports,2017,28/03/2017,Tuesday,24/03/2020,China,All,All,$,25000000,1660000000
Exports,2017,29/03/2017,Wednesday,25/03/2020,China,All,All,$,40000000,1700000000
Exports,2017,30/03/2017,Thursday,26/03/2020,China,All,All,$,31000000,1731000000
Exports,2017,31/03/2017,Friday,27/03/2020,China,All,All,$,54000000,1784000000
Exports,2017,01/04/2017,Saturday,28/03/2020,China,All,All,$,37000000,1821000000
Exports,2017,02/04/2017,Sunday,29/03/2020,China,All,All,$,23000000,1845000000
Exports,2017,03/04/2017,Monday,30/03/2020,China,All,All,$,24000000,1868000000
Exports,2017,04/04/2017,Tuesday,31/03/2020,China,All,All,$,5000000,1874000000
Exports,2018,03/02/2018,Saturday,01/02/2020,China,All,All,$,33000000,33000000
Exports,2018,04/02/2018,Sunday,02/02/2020,China,All,All,$,28000000,61000000
Exports,2018,05/02/2018,Monday,03/02/2020,China,All,All,$,31000000,92000000
Exports,2018,06/02/2018,Tuesday,04/02/2020,China,All,All,$,17000000,109000000
Exports,2018,07/02/2018,Wednesday,05/02/2020,China,All,All,$,75000000,183000000
Exports,2018,08/02/2018,Thursday,06/02/2020,China,All,All,$,18000000,201000000
Exports,2018,09/02/2018,Friday,07/02/2020,China,All,All,$,35000000,236000000
Exports,2018,10/02/2018,Saturday,08/02/2020,China,All,All,$,30000000,267000000
Exports,2018,11/02/2018,Sunday,09/02/2020,China,All,All,$,26000000,293000000
Exports,2018,12/02/2018,Monday,10/02/2020,China,All,All,$,36000000,329000000
Exports,2018,13/02/2018,Tuesday,11/02/2020,China,All,All,$,29000000,358000000
Exports,2018,14/02/2018,Wednesday,12/02/2020,China,All,All,$,28000000,386000000
Exports,2018,15/02/2018,Thursday,13/02/2020,China,All,All,$,38000000,424000000
Exports,2018,16/02/2018,Friday,14/02/2020,China,All,All,$,33000000,457000000
Exports,2018,17/02/2018,Saturday,15/02/2020,China,All,All,$,18000000,474000000
Exports,2018,18/02/2018,Sunday,16/02/2020,China,All,All,$,14000000,488000000
Exports,2018,19/02/2018,Monday,17/02/2020,China,All,All,$,38000000,526000000
Exports,2018,20/02/2018,Tuesday,18/02/2020,China,All,All,$,32000000,558000000
Exports,2018,21/02/2018,Wednesday,19/02/2020,China,All,All,$,44000000,602000000
Exports,2018,22/02/2018,Thursday,20/02/2020,China,All,All,$,26000000,627000000
Exports,2018,23/02/2018,Friday,21/02/2020,China,All,All,$,41000000,669000000
Exports,2018,24/02/2018,Saturday,22/02/2020,China,All,All,$,27000000,696000000
Exports,2018,25/02/2018,Sunday,23/02/2020,China,All,All,$,25000000,721000000
Exports,2018,26/02/2018,Monday,24/02/2020,China,All,All,$,59000000,779000000
Exports,2018,27/02/2018,Tuesday,25/02/2020,China,All,All,$,22000000,801000000
Exports,2018,28/02/2018,Wednesday,26/02/2020,China,All,All,$,65000000,867000000
Exports,2018,01/03/2018,Thursday,27/02/2020,China,All,All,$,21000000,888000000
Exports,2018,02/03/2018,Friday,28/02/2020,China,All,All,$,37000000,926000000
